seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	74664003	74664113	111	*	X0344	127255	74491702	74663871	172170	-	131	upstream	131	LRRIQ3
chr1	74664003	74664113	111	*	X0344	8790	74663896	74674148	10253	+	0	inside	106	FPGT
chr1	75198695	75199108	414	*	X0345	127253	75198836	75232360	33525	+	0	overlapStart	0	TYW3
chr1	75198695	75199108	414	*	X0345	1429	75171172	75199092	27921	-	0	overlapStart	0	CRYZ
chr1	76251794	76251828	35	*	X0347	26805	76253574	76253657	84	+	1745	upstream	1745	SNORD45A
chr1	76251794	76251828	35	*	X0347	5876	76251879	76260775	8897	+	50	upstream	50	RABGGTB
chr1	76251794	76251828	35	*	X0347	692085	76252757	76252834	78	+	928	upstream	928	SNORD45C
chr1	76251880	76252092	213	*	X0348	26805	76253574	76253657	84	+	1481	upstream	1481	SNORD45A
chr1	76251880	76252092	213	*	X0348	5876	76251879	76260775	8897	+	0	inside	0	RABGGTB
chr1	76251880	76252092	213	*	X0348	692085	76252757	76252834	78	+	664	upstream	664	SNORD45C
chr1	77685148	77685170	23	*	X0350	10026	77554667	77685132	130466	-	15	upstream	15	PIGK
chr1	78148541	78148837	297	*	X0352	26009	78030190	78149104	118915	-	0	inside	266	ZZZ3
chr1	78149259	78149278	20	*	X0353	26009	78030190	78149104	118915	-	154	upstream	154	ZZZ3
chr1	84464870	84464896	27	*	X0355	79739	84335057	84464833	129777	-	36	upstream	36	TTLL7
chr1	84464949	84465035	87	*	X0356	79739	84335057	84464833	129777	-	115	upstream	115	TTLL7
chr1	84543263	84543584	322	*	X0357	5567	84543745	84704181	160437	+	160	upstream	160	PRKACB
chr1	84764225	84764302	78	*	X0358	148418	84764049	84816481	52433	+	0	inside	175	SAMD13
chr1	84764338	84764365	28	*	X0359	148418	84764049	84816481	52433	+	0	inside	288	SAMD13
chr1	84944927	84944960	34	*	X0362	80135	84944920	84964033	19114	+	0	inside	6	RPF1
chr1	84944980	84945177	198	*	X0363	80135	84944920	84964033	19114	+	0	inside	59	RPF1
chr1	85725353	85725368	16	*	X0364	148423	85715637	85725355	9719	-	0	overlapStart	0	C1orf52
chr1	86046172	86046455	284	*	X0365	3491	86046444	86049648	3205	+	0	overlapStart	0	CCN1
chr1	86046547	86046595	49	*	X0366	3491	86046444	86049648	3205	+	0	inside	102	CCN1
chr1	86046616	86046628	13	*	X0367	3491	86046444	86049648	3205	+	0	inside	171	CCN1
chr1	89150016	89150035	20	*	X0370	5586	89149922	89301938	152017	+	0	inside	93	PKN2
chr1	89357057	89357405	349	*	X0371	2959	89318321	89357301	38981	-	0	overlapStart	0	GTF2B
chr1	89458123	89458357	235	*	X0372	494115	89445139	89458643	13505	-	0	inside	285	RBMXL1
chr1	89458123	89458357	235	*	X0372	56267	89401456	89458643	57188	-	0	inside	285	KYAT3
chr1	90286330	90286345	16	*	X0373	55144	90286573	90401989	115417	+	227	upstream	227	LRRC8D
chr1	90460691	90460910	220	*	X0374	284695	90460678	90494094	33417	+	0	inside	12	ZNF326
chr1	90460691	90460910	220	*	X0374	492303	90458824	90460525	1702	-	165	upstream	165	GEMIN8P4
chr1	90461038	90461080	43	*	X0375	492303	90458824	90460525	1702	-	512	upstream	512	GEMIN8P4
chr1	90461102	90461166	65	*	X0376	492303	90458824	90460525	1702	-	576	upstream	576	GEMIN8P4
chr1	91487537	91487767	231	*	X0377	84146	91380857	91487812	106956	-	0	inside	44	ZNF644
chr1	92764207	92764646	440	*	X0378	11146	92711955	92764566	52612	-	0	overlapStart	0	GLMN
chr1	92764207	92764646	440	*	X0378	79871	92764522	92853732	89211	+	0	overlapStart	0	RPAP2
chr1	93297407	93297413	7	*	X0383	6125	93297594	93307481	9888	+	180	upstream	180	RPL5
chr1	93297487	93297960	474	*	X0384	6125	93297594	93307481	9888	+	0	overlapStart	0	RPL5
chr1	93544538	93544986	449	*	X0385	22823	93544792	93604638	59847	+	0	overlapStart	0	MTF2
chr1	93811151	93811588	438	*	X0386	100131564	93775666	93811368	35703	-	0	overlapStart	0	CCDC18-AS1
chr1	93811151	93811588	438	*	X0386	1810	93811478	93828148	16671	+	0	overlapStart	0	DR1
chr1	93913675	93913689	15	*	X0387	54874	93913688	94020218	106531	+	0	overlapStart	0	FNBP1L
chr1	93913716	93913812	97	*	X0388	54874	93913688	94020218	106531	+	0	inside	27	FNBP1L
chr1	94312817	94312865	49	*	X0391	8412	94027343	94312706	285364	-	110	upstream	110	BCAR3
chr1	94312896	94312971	76	*	X0392	8412	94027343	94312706	285364	-	189	upstream	189	BCAR3
chr1	94313090	94313314	225	*	X0393	8412	94027343	94312706	285364	-	383	upstream	383	BCAR3
chr1	94344639	94344835	197	*	X0394	30836	94335014	94344762	9749	-	0	overlapStart	0	DNTTIP2
chr1	94344856	94344912	57	*	X0395	30836	94335014	94344762	9749	-	93	upstream	93	DNTTIP2
chr1	94374939	94375074	136	*	X0396	2730	94352590	94375012	22423	-	0	overlapStart	0	GCLM
chr1	95538243	95538298	56	*	X0399	199857	95448279	95538507	90229	-	0	inside	208	ALG14
chr1	95538335	95538678	344	*	X0400	199857	95448279	95538507	90229	-	0	overlapStart	0	ALG14
chr1	100315720	100315876	157	*	X0401	178	100315640	100389579	73940	+	0	inside	79	AGL
chr1	100435313	100435402	90	*	X0402	23443	100435345	100492534	57190	+	0	overlapStart	0	SLC35A3
chr1	100503449	100503832	384	*	X0404	64645	100503789	100548929	45141	+	0	overlapStart	0	MFSD14A
chr1	100598502	100598561	60	*	X0405	163786	100549102	100598511	49410	-	0	overlapStart	0	SASS6
chr1	100598502	100598561	60	*	X0405	54482	100598706	100616054	17349	+	144	upstream	144	TRMT13
chr1	100598634	100598650	17	*	X0406	163786	100549102	100598511	49410	-	122	upstream	122	SASS6
chr1	100598634	100598650	17	*	X0406	54482	100598706	100616054	17349	+	55	upstream	55	TRMT13
chr1	100731599	100731609	11	*	X0407	8634	100731714	100758325	26612	+	104	upstream	104	RTCA
chr1	100731639	100731752	114	*	X0408	8634	100731714	100758325	26612	+	0	overlapStart	0	RTCA
chr1	100731873	100731897	25	*	X0409	8634	100731714	100758325	26612	+	0	inside	158	RTCA
chr1	101361554	101361751	198	*	X0410	148867	101361632	101447311	85680	+	0	overlapStart	0	SLC30A7
chr1	101361554	101361751	198	*	X0410	2135	101337928	101360735	22808	-	818	upstream	818	EXTL2
chr1	101491272	101491560	289	*	X0411	51611	101455180	101491644	36465	-	0	inside	83	DPH5
chr1	107599290	107599350	61	*	X0412	55170	107599267	107601916	2650	+	0	inside	22	PRMT6
chr1	107682778	107682798	21	*	X0414	22854	107682629	108024475	341847	+	0	inside	148	NTNG1
chr1	107682828	107682930	103	*	X0415	22854	107682629	108024475	341847	+	0	inside	198	NTNG1
chr1	108508524	108508592	69	*	X0416	10451	108113782	108507545	393764	-	978	upstream	978	VAV3
chr1	108742727	108742763	37	*	X0417	29957	108677344	108742980	65637	-	0	inside	216	SLC25A24
chr1	109102454	109102477	24	*	X0418	284611	109102971	109181949	78979	+	493	upstream	493	FAM102B
chr1	109235030	109235108	79	*	X0419	55119	109234932	109244422	9491	+	0	inside	97	PRPF38B
chr1	109289245	109289612	368	*	X0420	6814	109289285	109352148	62864	+	0	overlapStart	0	STXBP3
chr1	109505894	109506112	219	*	X0425	23155	109472130	109506121	33992	-	0	inside	8	CLCC1
chr1	109505894	109506112	219	*	X0425	254268	109358520	109506121	147602	-	0	inside	8	AKNAD1
chr1	109618609	109618656	48	*	X0426	6884	109606998	109618624	11627	-	0	overlapStart	0	TAF13
chr1	109633162	109633540	379	*	X0427	56900	109633403	109639554	6152	+	0	overlapStart	0	TMEM167B
chr1	109642659	109643115	457	*	X0428	677766	109642815	109643234	420	+	0	overlapStart	0	SCARNA2
chr1	109756569	109756606	38	*	X0430	6301	109756515	109780804	24290	+	0	inside	53	SARS1
chr1	109825838	109825864	27	*	X0432	84722	109822176	109825808	3633	-	29	upstream	29	PSRC1
chr1	109968853	109969103	251	*	X0433	5686	109941653	109969108	27456	-	0	inside	4	PSMA5
chr1	110026258	110026340	83	*	X0434	127002	110026561	110035420	8860	+	220	upstream	220	ATXN7L2
chr1	110026596	110026990	395	*	X0435	127002	110026561	110035420	8860	+	0	inside	34	ATXN7L2
chr1	110880900	110880911	12	*	X0438	64783	110881945	110889303	7359	+	1033	upstream	1033	RBM15
chr1	110950041	110950061	21	*	X0439	101410535	110950431	110958896	8466	+	369	upstream	369	LAMTOR5-AS1
chr1	110950077	110950432	356	*	X0440	101410535	110950431	110958896	8466	+	0	overlapStart	0	LAMTOR5-AS1
chr1	110950077	110950432	356	*	X0440	10542	110943877	110950546	6670	-	0	inside	113	LAMTOR5
chr1	111506412	111506621	210	*	X0441	55791	111489812	111506566	16755	-	0	overlapStart	0	LRIF1
chr1	111506656	111506731	76	*	X0442	55791	111489812	111506566	16755	-	89	upstream	89	LRIF1
chr1	111506821	111506884	64	*	X0443	55791	111489812	111506566	16755	-	254	upstream	254	LRIF1
chr1	111682802	111682900	99	*	X0444	128338	111659954	111682838	22885	-	0	overlapStart	0	DRAM2
chr1	111889284	111889337	54	*	X0445	128344	111889195	111895639	6445	+	0	inside	88	PIFO
chr1	112298389	112298656	268	*	X0446	11218	112298190	112310199	12010	+	0	inside	198	DDX20
chr1	112298389	112298656	268	*	X0446	55924	112264686	112298419	33734	-	0	overlapStart	0	INKA2
chr1	113498507	113499122	616	*	X0448	6566	113454470	113498975	44506	-	0	overlapStart	0	SLC16A1
chr1	114354735	114355295	561	*	X0452	54665	114304454	114355070	50617	-	0	overlapStart	0	RSBN1
chr1	114447780	114447872	93	*	X0453	10717	114437371	114447741	10371	-	38	upstream	38	AP4B1
chr1	114447780	114447872	93	*	X0453	64858	114447915	114456708	8794	+	42	upstream	42	DCLRE1B
chr1	114447965	114448036	72	*	X0454	10717	114437371	114447741	10371	-	223	upstream	223	AP4B1
chr1	114447965	114448036	72	*	X0454	64858	114447915	114456708	8794	+	0	inside	49	DCLRE1B
chr1	114472062	114472154	93	*	X0455	204851	114471996	114520491	48496	+	0	inside	65	HIPK1
chr1	115053905	115054067	163	*	X0457	51592	114935399	115053781	118383	-	123	upstream	123	TRIM33
chr1	115259300	115259428	129	*	X0458	4893	115247085	115259515	12431	-	0	inside	86	NRAS
chr1	115259547	115259560	14	*	X0459	4893	115247085	115259515	12431	-	31	upstream	31	NRAS
chr1	115300517	115300651	135	*	X0461	7812	115259534	115300671	41138	-	0	inside	19	CSDE1
chr1	115300694	115300713	20	*	X0462	7812	115259534	115300671	41138	-	22	upstream	22	CSDE1
chr1	115323162	115323173	12	*	X0463	80143	115312105	115323308	11204	-	0	inside	134	SIKE1
chr1	116961085	116961247	163	*	X0464	84852	116935487	116961244	25758	-	0	overlapStart	0	ATP1A1-AS1
chr1	117452549	117452565	17	*	X0465	5738	117452689	117532972	80284	+	123	upstream	123	PTGFRN
chr1	117909282	117909331	50	*	X0466	10905	117910085	118068320	158236	+	753	upstream	753	MAN1A2
chr1	120190666	120190695	30	*	X0467	90874	120162000	120190390	28391	-	275	upstream	275	ZNF697
chr1	145096166	145096582	417	*	X0470	9554	145096407	145116997	20591	+	0	overlapStart	0	SEC22B
chr1	145610813	145611105	293	*	X0479	10623	145592605	145610884	18280	-	0	overlapStart	0	POLR3C
chr1	145610813	145611105	293	*	X0479	27246	145611036	145688776	77741	+	0	overlapStart	0	RNF115
chr1	146643978	146644139	162	*	X0481	5565	146626685	146644129	17445	-	0	overlapStart	0	PRKAB2
chr1	146644331	146644419	89	*	X0482	5565	146626685	146644129	17445	-	201	upstream	201	PRKAB2
chr1	147400605	147400680	76	*	X0483	51463	147400506	147465755	65250	+	0	inside	98	GPR89B
chr1	147624552	147624576	25	*	X0485	728912	146032542	147624601	1592060	-	0	inside	24	NA
chr1	147806587	147806957	371	*	X0489	100847044	147806603	147806678	76	-	0	includeFeature	0	MIR5087
chr1	149783650	149783904	255	*	X0503	440689	149754245	149783928	29684	-	0	inside	23	H2BC18
chr1	149784806	149784930	125	*	X0504	440689	149754245	149783928	29684	-	877	upstream	877	H2BC18
chr1	149785187	149785273	87	*	X0505	440689	149754245	149783928	29684	-	1258	upstream	1258	H2BC18
chr1	149785187	149785273	87	*	X0505	653604	149784780	149785236	457	-	0	overlapStart	0	H3C13
chr1	149870968	149870980	13	*	X0506	51027	149871155	149872348	1194	+	174	upstream	174	BOLA1
chr1	149871007	149871083	77	*	X0507	51027	149871155	149872348	1194	+	71	upstream	71	BOLA1
chr1	149871095	149871202	108	*	X0508	51027	149871155	149872348	1194	+	0	overlapStart	0	BOLA1
chr1	149982489	149982710	222	*	X0509	56957	149912232	149982686	70455	-	0	overlapStart	0	OTUD7B
chr1	149982826	149982856	31	*	X0510	56957	149912232	149982686	70455	-	139	upstream	139	OTUD7B
chr1	150039435	150039979	545	*	X0511	11311	150039342	150117505	78164	+	0	inside	92	VPS45
chr1	150254944	150254968	25	*	X0512	148523	150254953	150259501	4549	+	0	overlapStart	0	CIART
chr1	150293842	150294131	290	*	X0513	9129	150293928	150325704	31777	+	0	overlapStart	0	PRPF3
chr1	150459630	150459662	33	*	X0514	80222	150459840	150480085	20246	+	177	upstream	177	TARS2
chr1	150459677	150459836	160	*	X0515	80222	150459840	150480085	20246	+	3	upstream	3	TARS2
chr1	150459861	150459897	37	*	X0516	80222	150459840	150480085	20246	+	0	inside	20	TARS2
chr1	150551368	150552123	756	*	X0517	4170	150547027	150552214	5188	-	0	inside	90	MCL1
chr1	150898762	150898901	140	*	X0518	9869	150898815	150937220	38406	+	0	overlapStart	0	SETDB1
chr1	151020032	151020043	12	*	X0519	54964	151020259	151023871	3613	+	215	upstream	215	C1orf56
chr1	151020055	151020244	190	*	X0520	54964	151020259	151023871	3613	+	14	upstream	14	C1orf56
chr1	151020324	151020327	4	*	X0521	54964	151020259	151023871	3613	+	0	inside	64	C1orf56
chr1	151031916	151032000	85	*	X0522	10962	151032151	151040973	8823	+	150	upstream	150	MLLT11
chr1	151031916	151032000	85	*	X0522	56882	151023447	151032125	8679	-	0	inside	124	CDC42SE1
chr1	151032057	151032131	75	*	X0523	10962	151032151	151040973	8823	+	19	upstream	19	MLLT11
chr1	151032057	151032131	75	*	X0523	56882	151023447	151032125	8679	-	0	overlapStart	0	CDC42SE1
chr1	151042906	151043257	352	*	X0524	126626	151043080	151091007	47928	+	0	overlapStart	0	GABPB2
chr1	151138356	151138645	290	*	X0525	388695	151132224	151138424	6201	-	0	overlapStart	0	LYSMD1
chr1	151138356	151138645	290	*	X0525	79005	151138498	151142773	4276	+	0	overlapStart	0	SCNM1
chr1	151162492	151162869	378	*	X0526	6944	151148776	151162689	13914	-	0	overlapStart	0	VPS72
chr1	151171157	151171167	11	*	X0527	8394	151171021	151222007	50987	+	0	inside	135	PIP5K1A
chr1	151171186	151171218	33	*	X0528	8394	151171021	151222007	50987	+	0	inside	164	PIP5K1A
chr1	151372141	151372169	29	*	X0529	5692	151372041	151374412	2372	+	0	inside	99	PSMB4
chr1	151512812	151512938	127	*	X0531	7286	151512781	151556059	43279	+	0	inside	30	TUFT1
chr1	151735821	151736156	336	*	X0532	65005	151732123	151736040	3918	-	0	overlapStart	0	MRPL9
chr1	151805154	151805173	20	*	X0533	6097	151778547	151804348	25802	-	805	upstream	805	RORC
chr1	151882126	151882376	251	*	X0534	117145	151843343	151882361	39019	-	0	overlapStart	0	THEM4
chr1	152009389	152009476	88	*	X0535	6282	152004982	152009511	4530	-	0	inside	34	S100A11
chr1	153517953	153517988	36	*	X0536	6275	153516095	153518282	2188	-	0	inside	293	S100A4
chr1	153518157	153518232	76	*	X0537	6275	153516095	153518282	2188	-	0	inside	49	S100A4
chr1	153606499	153606675	177	*	X0538	26097	153606458	153618782	12325	+	0	inside	40	CHTOP
chr1	153606499	153606675	177	*	X0538	6284	153591276	153606568	15293	-	0	overlapStart	0	S100A13
chr1	153939787	153939801	15	*	X0540	148327	153940315	153946840	6526	+	513	upstream	513	CREB3L4
chr1	153958763	153958772	10	*	X0541	5872	153954093	153958853	4761	-	0	inside	80	RAB13
chr1	153963162	153963412	251	*	X0542	6232	153963239	153964631	1393	+	0	overlapStart	0	RPS27
chr1	154192995	154193279	285	*	X0543	25912	154179183	154193273	14091	-	0	overlapStart	0	C1orf43
chr1	154193291	154193305	15	*	X0544	25912	154179183	154193273	14091	-	17	upstream	17	C1orf43
chr1	154193334	154193353	20	*	X0545	25912	154179183	154193273	14091	-	60	upstream	60	C1orf43
chr1	154193430	154193446	17	*	X0546	25912	154179183	154193273	14091	-	156	upstream	156	C1orf43
chr1	154531202	154531622	421	*	X0547	55585	154521051	154531120	10070	-	81	upstream	81	UBE2Q1
chr1	154540294	154540319	26	*	X0548	1141	154540257	154552353	12097	+	0	inside	36	CHRNB2
chr1	154600206	154600219	14	*	X0550	103	154554534	154600456	45923	-	0	inside	236	ADAR
chr1	154909090	154909340	251	*	X0551	10654	154897208	154909484	12277	-	0	inside	143	PMVK
chr1	154909616	154909626	11	*	X0552	10654	154897208	154909484	12277	-	131	upstream	131	PMVK
chr1	154934148	154934158	11	*	X0553	90780	154929502	154934258	4757	-	0	inside	99	PYGO2
chr1	154934173	154934343	171	*	X0554	90780	154929502	154934258	4757	-	0	overlapStart	0	PYGO2
chr1	154973332	154973358	27	*	X0555	51043	154975106	154991001	15896	+	1747	upstream	1747	ZBTB7B
chr1	155108439	155108473	35	*	X0556	55974	155108288	155111334	3047	+	0	inside	150	SLC50A1
chr1	155112943	155113145	203	*	X0557	54344	155112367	155112996	630	-	0	overlapStart	0	DPM3
chr1	155113179	155113197	19	*	X0558	54344	155112367	155112996	630	-	182	upstream	182	DPM3
chr1	155145714	155145867	154	*	X0560	200185	155141884	155145804	3921	-	0	overlapStart	0	KRTCAP2
chr1	155145714	155145867	154	*	X0560	80128	155145421	155157447	12027	+	0	inside	292	TRIM46
chr1	155164515	155164543	29	*	X0561	4582	155158300	155162706	4407	-	1808	upstream	1808	MUC1
chr1	155164515	155164543	29	*	X0561	693235	155164968	155165063	96	+	424	upstream	424	MIR92B
chr1	155214376	155214807	432	*	X0565	2629	155204239	155214653	10415	-	0	overlapStart	0	GBA
chr1	155231935	155232103	169	*	X0566	10067	155225770	155232176	6407	-	0	inside	72	SCAMP3
chr1	155532346	155532614	269	*	X0568	55870	155305052	155532585	227534	-	0	overlapStart	0	ASH1L
chr1	155532721	155533173	453	*	X0569	55870	155305052	155532585	227534	-	135	upstream	135	ASH1L
chr1	155658189	155658204	16	*	X0570	7818	155658882	155708800	49919	+	677	upstream	677	DAP3
chr1	155658320	155658926	607	*	X0571	7818	155658882	155708800	49919	+	0	overlapStart	0	DAP3
chr1	155658938	155658968	31	*	X0572	7818	155658882	155708800	49919	+	0	inside	55	DAP3
chr1	155881222	155881245	24	*	X0574	6016	155867599	155881193	13595	-	28	upstream	28	RIT1
chr1	156024491	156024640	150	*	X0576	28956	156024517	156028605	4089	+	0	overlapStart	0	LAMTOR2
chr1	156024491	156024640	150	*	X0576	56893	156005092	156023516	18425	-	974	upstream	974	UBQLN4
chr1	156252376	156252399	24	*	X0582	23381	156219015	156252620	33606	-	0	inside	220	SMG5
chr1	156252376	156252399	24	*	X0582	84283	156252704	156262234	9531	+	304	upstream	304	TMEM79
chr1	156252421	156252509	89	*	X0583	23381	156219015	156252620	33606	-	0	inside	110	SMG5
chr1	156252421	156252509	89	*	X0583	84283	156252704	156262234	9531	+	194	upstream	194	TMEM79
chr1	156252533	156252794	262	*	X0584	23381	156219015	156252620	33606	-	0	overlapStart	0	SMG5
chr1	156252533	156252794	262	*	X0584	84283	156252704	156262234	9531	+	0	overlapStart	0	TMEM79
chr1	156252811	156252821	11	*	X0585	23381	156219015	156252620	33606	-	190	upstream	190	SMG5
chr1	156252811	156252821	11	*	X0585	84283	156252704	156262234	9531	+	0	inside	106	TMEM79
chr1	156307018	156307063	46	*	X0586	128229	156307105	156316785	9681	+	41	upstream	41	TSACC
chr1	156470348	156470359	12	*	X0587	4209	156433513	156470634	37122	-	0	inside	274	MEF2D
chr1	156542324	156542408	85	*	X0588	128239	156495197	156542396	47200	-	0	overlapStart	0	IQGAP3
chr1	156561344	156561426	83	*	X0589	128240	156561558	156566601	5044	+	131	upstream	131	NAXE
chr1	156561480	156561525	46	*	X0590	128240	156561558	156566601	5044	+	32	upstream	32	NAXE
chr1	156561712	156561747	36	*	X0591	128240	156561558	156566601	5044	+	0	inside	153	NAXE
chr1	156698462	156698476	15	*	X0594	51093	156698263	156706752	8490	+	0	inside	198	RRNAD1
chr1	156698462	156698476	15	*	X0594	81875	156692413	156698211	5799	-	250	upstream	250	ISG20L2
chr1	156710891	156710919	29	*	X0595	79590	156707094	156710923	3830	-	0	inside	3	MRPL24
chr1	156711263	156711298	36	*	X0596	79590	156707094	156710923	3830	-	339	upstream	339	MRPL24
chr1	156830408	156830514	107	*	X0599	3645	156810665	156828712	18048	-	1695	upstream	1695	INSRR
chr1	157108237	157108276	40	*	X0600	2117	157094459	157108383	13925	-	0	inside	106	ETV3
chr1	157108293	157108315	23	*	X0601	2117	157094459	157108383	13925	-	0	inside	67	ETV3
chr1	157108344	157108368	25	*	X0602	2117	157094459	157108383	13925	-	0	inside	14	ETV3
chr1	157963153	157963343	191	*	X0603	55243	157963063	158065844	102782	+	0	inside	89	KIRREL1
chr1	160254850	160254962	113	*	X0611	50717	160185505	160254941	69437	-	0	overlapStart	0	DCAF8
chr1	160254850	160254962	113	*	X0611	5824	160246599	160254941	8343	-	0	overlapStart	0	PEX19
chr1	160312946	160313327	382	*	X0612	1314	160258377	160313354	54978	-	0	inside	26	COPA
chr1	160312946	160313327	382	*	X0612	23385	160313063	160328742	15680	+	0	overlapStart	0	NCSTN
chr1	161015549	161016026	478	*	X0613	7391	161009041	161015769	6729	-	0	overlapStart	0	USF1
chr1	161016088	161016167	80	*	X0614	7391	161009041	161015769	6729	-	318	upstream	318	USF1
chr1	161016225	161016250	26	*	X0615	7391	161009041	161015769	6729	-	455	upstream	455	USF1
chr1	161087789	161087799	11	*	X0616	4817	161087862	161095235	7374	+	62	upstream	62	NIT1
chr1	161087789	161087799	11	*	X0616	5202	161070346	161087866	17521	-	0	inside	66	PFDN2
chr1	161123655	161123671	17	*	X0617	51506	161123534	161128646	5113	+	0	inside	120	UFC1
